year,AH3,AH1
2011,17.1891450493933,5.60581115821763
2011,27.3810072990043,4.23372280673521
2011,25.6460783612119,5.88373777325227
2011,15.516916378451,1.25980358108431
2011,13.2215975923151,1.75804722371231
2011,20.7394768456121,3.89756092531965
2011,17.1009380546222,3.26791494492797
2011,20.0252083452657,3.84401745182767
2011,12.2892503688751,1.7431311303464
2011,14.0530086343043,11.442400199139
2011,14.0087162940441,7.03002928359203
2011,15.7089672050132,12.3615901378881
2011,29.978986426255,5.03028245705532
2011,22.3584279871442,5.45113967727992
2011,37.6580862092463,10.6509062262287
2011,29.324816677295,9.51466306462631
2011,33.3760277012503,12.8065841796913
2011,85.7969051348626,39.9744366440699
2012,161.082499529376,49.7991279977002
2012,103.564405822141,3.25118844666711
2012,113.090023563773,3.44328593727609
2012,188.996588866981,5.50324941784955
2012,145.718576075185,2.33194957550031
2012,166.016914350374,4.39622309148034
2012,276.293203632189,3.5796135269472
2012,400.758288728719,5.6420035707646
2012,445.95042268178,7.24185797657969
2012,591.153602349023,27.8317104656968
2012,602.910577073856,37.8742307373032
2012,617.119958774957,22.1489785595638
2012,570.217679343307,20.0129454119477
2012,535.050443192362,34.5199126788069
2012,371.451779073813,21.6735372726045
2012,326.757786878698,31.1324375437708
2012,298.031503449811,31.7534070124464
2012,318.348822116882,49.3317383913892
2012,293.86879041919,9.96205318409125
2012,320.503077049519,5.09004843597806
2012,326.540450598106,6.69717699334148
2012,286.509307697222,12.1200836290682
2012,275.80168235392,15.4830145255916
2012,315.875711644724,3.44364715177599
2012,287.763981149054,5.77211935515897
2012,368.209243364353,1.94798203082549
2012,512.648067307156,0
2012,600.63040953281,0
2012,633.141900339443,0
2012,751.01040567998,0.997576860092365
2012,602.087729901818,0
2012,555.838016328857,0.851927495043528
2012,449.10508832608,0.844603547547878
2012,438.38052396827,0.795871700762085
2012,343.95036688955,0
2012,306.038377227001,2.79100903378539
2012,260.389237656652,3.05211491984682
2012,186.305655471664,0.764938366493911
2012,138.493731892489,0
2012,107.2603144463,1.37722245842785
2012,45.7751559894705,0.711362271699136
2012,44.6880666134948,0
2012,55.2748267062962,1.22974802067553
2012,64.156424798852,0.572480510211898
2012,63.9134344743166,1.14557994088292
2012,78.7161173671646,2.24799867487037
2012,128.90962606698,14.5403279962446
2012,168.357346383325,23.2312738158061
2012,195.096474026869,32.5512037425392
2012,325.029179207007,66.8428774805899
2012,392.393285491509,115.100735592218
2012,411.452394296652,179.072233351625
2013,411.223383285695,512.981217208098
2013,435.451473292372,430.260436519484
2013,371.195698944482,521.989880269402
2013,257.656253673085,489.229476856414
2013,191.450445111025,424.165742468748
2013,167.453481037242,346.579109468363
2013,173.050836973556,406.074851622528
2013,102.408269608137,289.254431050794
2013,101.711993572816,277.750591206941
2013,78.4465514784986,333.613351947301
2013,72.3800651802108,322.789393213888
2013,51.750346472215,297.435645857609
2013,44.1784057116152,261.32328552826
2013,33.6399445730372,284.130555861636
2013,32.4898777487807,256.668325968834
2013,28.9657439349903,313.85370872952
2013,35.0159204228063,271.954136571711
2013,26.9570521564203,242.676989971902
2013,11.2867807823303,185.838232287109
2013,10.5673329398883,148.152708410969
2013,8.24427889661562,110.446077718635
2013,6.50678183618946,83.9330801575281
2013,8.84758380357544,78.6220808539936
2013,12.0195364549267,69.4357274316679
2013,10.0822454961968,48.7051635388668
2013,13.9490295682234,54.199279963124
2013,22.6440522764814,51.2661170749499
2013,19.9227818431296,42.3997664866824
2013,20.2625088621459,33.3210162021504
2013,34.0520549755963,29.4255869549088
2013,40.7165148699547,28.8218026607184
2013,39.1609829445902,25.9492737633651
2013,55.4094316686973,24.2303807245585
2013,35.9008218654948,20.0366860845784
2013,60.5007669372719,18.6455676982527
2013,76.3744560262985,19.2858930018904
2013,111.562864894717,28.0842113060314
2013,113.003592267526,17.8889675926714
2013,76.9567202770137,12.1850419010946
2013,102.152689564184,14.6839580262579
2013,74.4812784834146,17.6250720568667
2013,70.9348942467909,15.6099709627485
2013,68.5123417190605,21.675373173
2013,84.983494546464,41.4019305370978
2013,96.4053535298457,50.9636869051762
2013,87.4277470825094,58.65532760219
2013,121.81872435533,75.5145098322798
2013,167.874125175319,91.6539400960987
2013,241.253472932555,127.738566195701
2013,294.902847966897,180.799341112899
2013,394.28471135869,266.786019230997
2013,442.659746880357,437.591784075004
2014,744.129583835696,327.537191314586
2014,445.79696911095,878.66860718086
2014,366.028809472494,922.04167385665
2014,278.590580015077,829.458244104283
2014,272.397159834106,941.088054578766
2014,189.974191427286,657.721449361772
2014,98.62801537313,426.614976384505
2014,75.4953907284592,362.781366663736
2014,90.3114434915204,335.420213375352
2014,79.1435433282556,276.626606873732
2014,94.4655315979658,203.707047461311
2014,73.2380611773044,164.700024455217
2014,69.1616012385586,141.140360604383
2014,52.1940405909271,84.7827603740131
2014,45.8212487316301,59.0927298024113
2014,54.034074446119,40.520832717205
2014,78.3579000670686,25.1895146340708
2014,68.8642677338582,24.5730510869255
2014,78.3679073851725,10.7056209084667
2014,126.76186415357,8.23428584812334
2014,144.89026218321,3.01660173645603
2014,181.508229174779,8.52284161829562
2014,229.811310851205,1.93665514282452
2014,369.095611001395,8.84445305929099
2014,330.361300414663,2.27412015917525
2014,432.259363342991,8.0466140569248
2014,460.456018896322,0.945199910940022
2014,526.803249063573,4.31174720244185
2014,608.6895632435,0.96390502008664
2014,633.385675171074,1.95152719403547
2014,607.378018698281,0
2014,516.783917967186,0.446246200053981
2014,437.021494215353,0
2014,373.945525036593,0.379236694376565
2014,316.718616366758,1.00791097319313
2014,271.511285914019,1.2521840793814
2014,241.623660889163,5.6881776751291
2014,170.956001199589,1.3603627348384
2014,133.624982052687,0.326093924463835
2014,123.64569411395,2.21258458019945
2014,88.5382653715113,2.09999191660416
2014,69.0045201235733,2.28522914047468
2014,78.8642951370347,4.678050419604
2014,92.4324561482113,1.56210274715301
2014,119.873361138082,1.56738439828339
2014,160.080755205009,3.68151928528311
2014,276.796584390385,6.40642021443004
2014,378.231444908964,8.98747631985638
2014,550.468336353477,6.71381426453622
2014,734.613008387474,9.40417958091918
2014,865.906583874618,5.09941542843309
2014,891.037372856238,4.55083047855837
2015,1022.652689697,8.35593801157287
2015,652.829958950305,8.65320194857633
2015,625.376595613334,5.52795432946118
2015,465.255602776743,4.11632579784337
2015,304.126570054034,3.19069817832553
2015,230.310195286949,3.26187927999622
2015,158.352536285926,1.49023506895121
2015,190.715741840955,4.14904715250845
2015,129.928841902517,4.29173192687555
2015,102.131921124094,5.38842825327055
2015,109.027380214883,4.67944938240334
2015,123.82845797727,3.16205567305099
2015,70.1376183548218,1.60856556056296
2015,71.8140460498412,2.89279789279002
2015,57.983728757634,3.10612766772657
2015,58.3922294417422,1.72820431298642
2015,58.9428204136237,1.39500645164835
2015,58.9173007788403,3.96953316313937
2015,64.4126971265671,4.13417908890004
2015,65.6953681904809,3.07981532853433
2015,108.108649790388,3.33635851632243
2015,167.277547239845,3.07600323748044
2015,334.342391822905,7.13508010632828
2015,475.491507449625,4.71950932504215
2015,662.463653862145,3.01747270782115
2015,647.265042440266,2.98026616180955
2015,697.862863326687,3.43596320571826
2015,613.144983620517,5.64642006601746
2015,622.819583606084,1.86099285753906
2015,657.934494421439,1.89497359195554
2015,739.793118023245,0.987922383147361
2015,554.361526456569,1.30186267772124
2015,463.931739740417,1.73084733221186
2015,425.162329982236,1.21369559533718
2015,378.704443351452,4.25322455086664
2015,262.492661479593,1.9969345359841
2015,205.042424440961,0.648124400697328
2015,145.304374411358,0.675833409890825
2015,92.1007850584811,0.738376426444496
2015,87.9182372334576,2.99341813588905
2015,60.1402539122724,0.363296044519842
2015,48.9985568103212,0.660117004849321
2015,52.3188484225042,2.52708901464611
2015,37.7485998889469,0.722026569102301
2015,38.8791216767502,1.72739631552959
2015,40.8580960496481,0.670155833903895
2015,40.2517275209371,6.05890972872788
2015,53.8666629585941,7.17537384493717
2015,47.2870058707458,16.4470152788463
2015,70.0012526251508,57.2960266871786
2015,88.2094513999714,102.027528598512
2015,115.657452883072,143.15610843064
2015,137.342670699934,174.909535046626
2016,163.76992791722,264.488475322463
2016,221.701096129012,402.377624339687
2016,244.560609765909,447.629662827443
2016,228.305715156036,429.712089592057
2016,233.681504634011,543.991414904889
2016,314.03949803933,790.212090217583
2016,187.282535043635,413.612052148823
2016,159.090104484951,430.098674559374
2016,127.358879624336,498.517660163182
2016,95.6095958218436,462.423844712248
2016,73.1813950203326,428.478318556616
2016,67.9305979235881,420.545289930229
2016,46.4254157712383,362.741554970031
2016,35.1124357692448,288.676641399806
2016,39.4186005645603,272.204130326924
2016,31.122891303802,179.372492918365
2016,16.4124472651816,153.955542432749
2016,9.90953464731114,94.9299973620299
2016,3.60577919946826,57.5225858776036
2016,2.67635321816043,47.1931087500917
2016,1.32881795973031,28.0338932217329
2016,11.7688510931207,25.8190117781743
2016,10.2081051894777,25.132350153773
2016,8.77536265137596,10.400018172095
2016,13.8323743918687,10.6653247041051
2016,7.49592452161055,8.56459643110858
2016,3.94301690910401,5.21444662007476
2016,10.5517678238178,8.25525138829832
2016,12.5679181918533,4.45694295614838
2016,14.7445345731968,7.37226728661617
2016,19.0671518960292,3.3138103564254
2016,36.9755993745086,1.97858569920382
2016,55.8841152806257,2.41245652370615
2016,79.9158274376433,1.14211267062499
2016,82.6592542618244,2.11782367977551
2016,115.671829914761,6.12040179512499
2016,143.482268792151,2.95217770132573
2016,151.489523754572,4.20035781986897
2016,156.588910376479,0.962761121617914
2016,199.375799840692,2.97764863739066
2016,214.774645745895,3.83075151808605
2016,303.415235011856,1.67167294453104
2016,370.145436166164,4.07802738297498
2016,401.889325063275,1.46362125311849
2016,501.899642105446,4.17766745094372
2016,588.517525370553,3.89041903946854
2016,597.751521333579,10.8668292119094
2016,765.669187813076,8.67647500801843
2016,867.477720899739,10.7289388249178
2016,901.774018135921,12.527040234567
2016,1092.81322422208,20.9333824065158
2016,946.84988865603,30.9870057043165
2016,219.333727288474,414.609397463617
2017,1007.92689076584,59.0341511513466
2017,832.782655514329,59.6654150228782
2017,658.766789940334,72.1827431944619
2017,639.977211564679,126.531042380557
2017,597.210783467287,142.652035280134
2017,377.273068972105,118.096296572716
2017,336.006448798798,158.034347483973
2017,289.360387711646,194.416705368257
2017,228.424390221212,274.091322624028
2017,183.958519699169,316.993209485387
2017,118.221450770673,346.276014928632
2017,98.1345833914866,387.327655117606
2017,93.6995207779863,382.148065763475
2017,62.9990608785868,360.46304146596
2017,42.0640029565956,327.284338807529
2017,37.3332211046744,274.042980031319
2017,36.8266795667801,244.582899168964
2017,36.9658623629339,199.654890633545
2017,36.7700076818686,202.280860954265
2017,52.2797135774104,181.639465434993
2017,63.4767514960433,143.922155425466
2017,32.2700663920325,108.147733210967
2017,51.0116117887654,82.8651822209289
2017,83.3369087276939,63.5774682171828
2017,167.620073347432,79.7115754807121
2017,250.886896634706,93.0486193588203
2017,345.927725277933,96.5247108248102
2017,558.566120443165,75.8341813191275
2017,708.91626837027,47.3985854373081
2017,704.950222389208,44.4227228096545
2017,638.790102951347,27.5728787358271
2017,750.952693493108,18.4988106568297
2017,761.300470925893,21.2497559965744
2017,794.539600449977,18.1263866160175
2017,766.258289007879,16.545934795701
2017,655.627918797613,24.40002801292
2017,674.710788979218,12.0591859218585
2017,451.08721989503,8.8995072317602
2017,398.622128527362,12.35156550515
2017,369.361977602504,9.1192719348928
2017,273.575109571014,7.30372699711306
2017,250.487590261661,9.0995003409807
2017,200.572124158909,20.2990613685042
2017,189.582982901461,30.5049925083009
2017,147.180747981228,33.2382990067264
2017,142.803182409711,46.1440360661067
2017,151.066062393621,90.1935122475976
2017,188.237940295682,125.227644691577
2017,240.71363670726,226.239415833299
2017,291.695432747367,407.118036822366
2017,307.156197552319,541.182312614021
2017,341.48129977773,658.811303139968
